STUDENT_ID,SECTION,LOCATION,DAYS,START_TIME,END_TIME,DURATION,OCCUPANCY_RATIO,MASK,HEIGHT,RESPIRATORY_RATE,ACTIVE_EMISSION,PASSIVE_EMISSION,HVAC,STUDENT_ACTIVE_TIME,TEACHER_ACTIVE_TIME,DATASET,STUDENT_INFECTION_PROB,TEACHER_INFECTION_PROB,SIMULATION_DAYS,INFECTION_PROB_SESSION,HEALTHY_PROB_SESSION,HEALTHY_PROB_TOTAL
857,260,VGP845,FT,11:51:00,13:33:00,01:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014836618231909755,0.9998516338176809,0.9997032896478859
857,45,LEZ228,HMF,18:54:00,22:42:00,03:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005974333440176913,0.994025666559823,0.9821838644197799
857,85,YAN039,TMH,20:33:00,21:33:00,01:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.982619665585598e-05,0.9999301738033441,0.9997905360367852
858,290,YAN039,TW,17:30:00,18:45:00,01:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.924219232983839e-05,0.9999307578076702,0.9998615204098215
859,215,YAN039,FW,20:02:00,22:58:00,02:56:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00021288754017239744,0.9997871124598277,0.9995742702407601
859,497,SYH090,FTM,09:46:00,11:34:00,01:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.066253236847457e-05,0.9999093374676316,0.9997280370612338
860,285,UGS416,T,18:04:00,19:06:00,01:02:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.681898349726294e-05,0.9999331810165027,0.9999331810165027
861,254,TVN387,HM,08:31:00,12:03:00,03:32:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00044898832634752674,0.9995510116736525,0.9991022249378221
862,29,FRF846,TF,08:03:00,11:00:00,02:57:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000503354979012731,0.9994966450209872,0.9989935434082093
863,474,TVN387,MWF,14:10:00,18:01:00,03:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00047224096425252913,0.9995277590357474,0.998583946036512
863,37,LTG028,T,15:30:00,18:07:00,02:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003362674665026581,0.9996637325334974,0.9996637325334974
863,394,UGS416,FT,14:35:00,17:08:00,02:33:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015044680990742868,0.9998495531900926,0.9996991290144278
864,333,LEZ228,TMH,14:04:00,15:20:00,01:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.002492179688430793,0.9975078203115693,0.9925420783346787
864,371,UGS416,T,08:21:00,12:00:00,03:39:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023541523451911436,0.9997645847654809,0.9997645847654809
864,231,UGS416,H,16:53:00,20:29:00,03:36:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00022218092007203404,0.999777819079928,0.999777819079928
865,474,TVN387,MWF,14:10:00,18:01:00,03:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00047224096425252913,0.9995277590357474,0.998583946036512
865,255,TVN387,M,17:00:00,19:21:00,02:21:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023756087525004212,0.9997624391247499,0.9997624391247499
865,119,UGS416,F,10:55:00,14:31:00,03:36:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020213891831361643,0.9997978610816863,0.9997978610816863
866,467,UGS416,W,16:56:00,18:47:00,01:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00011437996913270652,0.9998856200308673,0.9998856200308673
867,376,ICH942,WM,20:35:00,22:46:00,02:11:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00037433818281992515,0.99962566181718,0.9992514637634352
867,11,QDJ389,WFM,08:55:00,11:53:00,02:58:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007370141294184351,0.9992629858705816,0.9977905867808871
867,221,YAN039,F,13:48:00,15:32:00,01:44:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014592788992998267,0.99985407211007,0.99985407211007
868,44,ICH942,MTW,14:30:00,17:12:00,02:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003664697224289588,0.9996335302775711,0.9989009936836687
868,150,LTG028,M,09:08:00,11:08:00,02:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002330545297798349,0.9997669454702202,0.9997669454702202
868,264,LEZ228,WHT,16:30:00,19:43:00,03:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004892144337636119,0.9951078556623639,0.9853952491316893
869,177,LEZ228,FM,18:48:00,21:02:00,02:14:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0038096553276804113,0.9961903446723196,0.9923952028183549
870,262,UGS416,WH,18:22:00,21:03:00,02:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000165761670718765,0.9998342383292812,0.9996685041354939
870,115,YAN039,WFT,15:27:00,17:02:00,01:35:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.680110342349082e-05,0.9999031988965765,0.9997096248001834
870,46,QDJ389,MWF,16:57:00,19:19:00,02:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0006403733115855144,0.9993596266884145,0.998080110036575
871,293,YAN039,H,08:26:00,09:31:00,01:05:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,5.6898361401689414e-05,0.9999431016385983,0.9999431016385983
871,251,UGS416,FMT,07:37:00,10:25:00,02:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020412877345433447,0.9997958712265457,0.9993877386767998
872,196,UGS416,TM,10:01:00,13:34:00,03:33:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00022898799054219717,0.9997710120094578,0.9995420764544155
873,79,ICH942,TH,07:25:00,09:09:00,01:44:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023592940955636908,0.9997640705904436,0.9995281968435735
873,67,UGS416,TF,12:42:00,16:28:00,03:46:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002429120909922901,0.9997570879090077,0.9995142348242995
873,82,VGP845,HT,09:58:00,12:20:00,02:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019063758360043952,0.9998093624163995,0.9996187611754873
874,174,UGS416,F,06:51:00,10:01:00,03:10:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019552312109698955,0.9998044768789031,0.9998044768789031
874,476,UGS416,M,14:59:00,16:05:00,01:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.806175000886676e-05,0.9999319382499912,0.9999319382499912
874,369,ICH942,WF,08:59:00,10:55:00,01:56:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002904697933552891,0.9997095302066447,0.9994191447859901
875,198,ICH942,F,07:18:00,09:33:00,02:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00032177584998377846,0.9996782241500162,0.9996782241500162
876,160,SYH090,WF,15:31:00,18:02:00,02:31:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001266777024231541,0.9998733222975769,0.999746660642394
876,49,FRF846,HTM,09:23:00,12:33:00,03:10:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0006378249307327825,0.9993621750692672,0.9980877454102479
876,66,YAN039,MH,18:41:00,19:48:00,01:07:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,7.474414600367084e-05,0.9999252558539963,0.9998505172946799
877,351,SYH090,MTW,11:41:00,13:12:00,01:31:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,7.64111212107878e-05,0.9999235888787892,0.9997707841518998
877,247,QDJ389,W,17:50:00,21:24:00,03:34:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0009225258004299586,0.99907747419957,0.99907747419957
878,13,LTG028,TF,11:23:00,13:45:00,02:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002755283526648013,0.9997244716473352,0.9994490192105436
879,468,LEZ228,W,09:41:00,11:39:00,01:58:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0026524790124268813,0.9973475209875731,0.9973475209875731
879,461,VGP845,FHW,08:40:00,10:20:00,01:40:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015101389953861766,0.9998489861004614,0.9995470267135337
880,371,UGS416,T,08:21:00,12:00:00,03:39:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023541523451911436,0.9997645847654809,0.9997645847654809
880,142,UGS416,F,16:54:00,19:37:00,02:43:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016781512498269767,0.9998321848750173,0.9998321848750173
880,181,TVN387,M,11:55:00,15:37:00,03:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00035712069911384884,0.9996428793008861,0.9996428793008861
881,449,LEZ228,TH,07:07:00,10:32:00,03:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005919210725678135,0.9940807892743219,0.9881966156042588
881,397,VGP845,TH,18:00:00,21:21:00,03:21:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00026954472068161614,0.9997304552793184,0.9994609832129931
881,259,FRF846,WH,16:47:00,20:37:00,03:50:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007116489972750283,0.999288351002725,0.9985772084497452
882,499,ICH942,T,08:37:00,10:14:00,01:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023161242135775185,0.9997683875786423,0.9997683875786423
883,380,SYH090,TFW,11:25:00,15:09:00,03:44:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002143022645181817,0.9997856977354819,0.9993572309729855
883,326,VGP845,TFW,09:04:00,10:41:00,01:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.802339200885218e-05,0.9999019766079912,0.9997059586487879
883,419,SYH090,F,11:43:00,15:15:00,03:32:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001860777483836607,0.9998139222516164,0.9998139222516164
884,272,VGP845,HTW,09:19:00,10:50:00,01:31:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,8.186837540019138e-05,0.9999181316245999,0.9997544149805435
885,352,LEZ228,TF,11:55:00,14:11:00,02:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0036969588175028213,0.9963030411824971,0.9926197498694925
885,391,UGS416,H,19:55:00,21:07:00,01:12:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,7.758350172765074e-05,0.9999224164982724,0.9999224164982724
886,391,UGS416,H,19:55:00,21:07:00,01:12:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,7.758350172765074e-05,0.9999224164982724,0.9999224164982724
886,229,YAN039,WTH,15:05:00,16:38:00,01:33:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.923509232716965e-05,0.9999007649076729,0.9997023242648521
886,262,UGS416,WH,18:22:00,21:03:00,02:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000165761670718765,0.9998342383292812,0.9996685041354939
887,329,QDJ389,TMF,16:04:00,18:26:00,02:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005892909458935399,0.9994107090541064,0.9982331687491367
888,439,LEZ228,TWH,14:47:00,18:15:00,03:28:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004733564054067447,0.9952664359459326,0.9858664216605476
888,361,LTG028,M,19:35:00,22:05:00,02:30:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00033656408721534624,0.9996634359127846,0.9996634359127846
889,165,VGP845,FM,15:45:00,18:43:00,02:58:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00024868418318712334,0.9997513158168129,0.9995026934774487
889,414,QDJ389,MTF,19:33:00,22:48:00,03:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0009116870788715575,0.9990883129211284,0.9972674315256046
890,306,VGP845,T,09:03:00,10:10:00,01:07:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.007681049140146e-05,0.9999099231895086,0.9999099231895086
890,491,YAN039,M,09:33:00,12:24:00,02:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001986422535504816,0.9998013577464495,0.9998013577464495
891,176,LTG028,M,08:10:00,09:22:00,01:12:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015471656331099342,0.999845283436689,0.999845283436689
891,184,LEZ228,HFM,13:56:00,16:30:00,02:34:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0039674299999398754,0.9960325700000601,0.9881448690532584
891,192,VGP845,T,11:55:00,15:36:00,03:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00027172605254366383,0.9997282739474563,0.9997282739474563
892,109,TVN387,WF,19:53:00,21:34:00,01:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001703425340009754,0.999829657465999,0.999659343948577
892,321,LEZ228,THW,10:50:00,12:39:00,01:49:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0028623478530554716,0.9971376521469445,0.9914375120952124
893,156,TVN387,HW,07:05:00,09:56:00,02:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00026301947252699954,0.999736980527473,0.9994740302341888
894,449,LEZ228,TH,07:07:00,10:32:00,03:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005919210725678135,0.9940807892743219,0.9881966156042588
894,87,YAN039,WM,12:09:00,16:08:00,03:59:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002773252127120655,0.9997226747872879,0.9994454264838495
894,295,QDJ389,T,14:35:00,17:16:00,02:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007541923667184195,0.9992458076332816,0.9992458076332816
895,117,FRF846,WT,10:05:00,11:11:00,01:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018016734932926128,0.9998198326506708,0.9996396977616153
896,56,LEZ228,MWH,09:14:00,10:40:00,01:26:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0021751687152913577,0.9978248312847087,0.993488677639442
896,148,TVN387,W,06:23:00,08:45:00,02:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019793710567575355,0.9998020628943243,0.9998020628943243
897,499,ICH942,T,08:37:00,10:14:00,01:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023161242135775185,0.9997683875786423,0.9997683875786423
897,59,LEZ228,FW,06:38:00,10:36:00,03:58:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.007078376118095834,0.9929216238819042,0.9858933511722776
898,412,SYH090,W,19:30:00,20:39:00,01:09:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.615129093669067e-05,0.9999338487090633,0.9999338487090633
898,449,LEZ228,TH,07:07:00,10:32:00,03:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005919210725678135,0.9940807892743219,0.9881966156042588
898,491,YAN039,M,09:33:00,12:24:00,02:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001986422535504816,0.9998013577464495,0.9998013577464495
899,68,TVN387,THW,06:31:00,10:07:00,03:36:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00041032353277665405,0.9995896764672233,0.9987695344287902
899,241,SYH090,M,17:15:00,20:10:00,02:55:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001606093946657429,0.9998393906053342,0.9998393906053342
900,164,UGS416,H,09:31:00,11:42:00,02:11:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015925965667093795,0.999840740343329,0.999840740343329
900,481,UGS416,THW,18:24:00,22:14:00,03:50:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002045151549371493,0.9997954848450629,0.9993865800059802
900,391,UGS416,H,19:55:00,21:07:00,01:12:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,7.758350172765074e-05,0.9999224164982724,0.9999224164982724
901,227,TVN387,HF,15:44:00,18:45:00,03:01:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002914828205421513,0.9997085171794579,0.9994171193211504
901,121,UGS416,FWT,20:08:00,21:25:00,01:17:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.72599504657392e-05,0.9999027400495343,0.9997082485261767
901,249,VGP845,F,16:12:00,19:34:00,03:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00025967069998425474,0.9997403293000158,0.9997403293000158
902,164,UGS416,H,09:31:00,11:42:00,02:11:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015925965667093795,0.999840740343329,0.999840740343329
903,172,VGP845,H,10:18:00,13:31:00,03:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023743395955792598,0.9997625660404421,0.9997625660404421
904,335,SYH090,WTF,18:51:00,22:44:00,03:53:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002413228593423879,0.9997586771406576,0.9992762061180862
905,177,LEZ228,FM,18:48:00,21:02:00,02:14:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0038096553276804113,0.9961903446723196,0.9923952028183549
905,195,LEZ228,MF,12:21:00,14:30:00,02:09:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.002726223366675609,0.9972737766333244,0.9945549855604938
905,260,VGP845,FT,11:51:00,13:33:00,01:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014836618231909755,0.9998516338176809,0.9997032896478859
906,197,QDJ389,W,07:09:00,10:19:00,03:10:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0006153203246283997,0.9993846796753716,0.9993846796753716
907,132,LEZ228,W,17:41:00,19:19:00,01:38:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.002826498829041099,0.9971735011709589,0.9971735011709589
908,224,QDJ389,HF,11:54:00,14:24:00,02:30:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0006491538840159906,0.999350846115984,0.9987021136327332
908,412,SYH090,W,19:30:00,20:39:00,01:09:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.615129093669067e-05,0.9999338487090633,0.9999338487090633
908,483,VGP845,FW,17:22:00,18:53:00,01:31:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001222873983178941,0.9998777126016821,0.999755440157572
909,377,UGS416,HTF,09:50:00,11:07:00,01:17:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.866871691128011e-05,0.9999313312830888,0.9997940079951205
910,41,YAN039,MF,07:16:00,09:41:00,02:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018244225248708633,0.9998175577475129,0.9996351487802013
910,111,VGP845,HM,14:48:00,18:28:00,03:40:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00027050200494606796,0.999729497995054,0.9994590691614426
911,327,VGP845,M,06:44:00,09:59:00,03:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002290626952466185,0.9997709373047534,0.9997709373047534
912,117,FRF846,WT,10:05:00,11:11:00,01:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018016734932926128,0.9998198326506708,0.9996396977616153
912,52,SYH090,F,18:11:00,19:15:00,01:04:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,5.88284339991917e-05,0.9999411715660008,0.9999411715660008
912,157,YAN039,TW,06:58:00,08:58:00,02:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00011645404397326406,0.9998835459560267,0.9997671054735977
913,389,SYH090,T,15:15:00,18:03:00,02:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00017414480724634723,0.9998258551927537,0.9998258551927537
913,68,TVN387,THW,06:31:00,10:07:00,03:36:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00041032353277665405,0.9995896764672233,0.9987695344287902
913,352,LEZ228,TF,11:55:00,14:11:00,02:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0036969588175028213,0.9963030411824971,0.9926197498694925
914,411,SYH090,WMT,15:49:00,17:24:00,01:35:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,8.728556834810334e-05,0.9999127144316519,0.9997381661506018
915,389,SYH090,T,15:15:00,18:03:00,02:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00017414480724634723,0.9998258551927537,0.9998258551927537
916,274,YAN039,FMW,08:03:00,10:51:00,02:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001548170983833803,0.9998451829016166,0.999535620606141
916,308,TVN387,M,07:08:00,10:21:00,03:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00029667834537806386,0.999703321654622,0.999703321654622
916,338,LTG028,F,08:57:00,11:42:00,02:45:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00038673659357170903,0.9996132634064283,0.9996132634064283
917,95,TVN387,MFW,08:59:00,11:07:00,02:08:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00021573004807266133,0.9997842699519274,0.9993529494641031
917,37,LTG028,T,15:30:00,18:07:00,02:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003362674665026581,0.9996637325334974,0.9996637325334974
918,195,LEZ228,MF,12:21:00,14:30:00,02:09:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.002726223366675609,0.9972737766333244,0.9945549855604938
918,304,LEZ228,MHT,06:54:00,10:36:00,03:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.006909401258467144,0.9930905987415328,0.9794146858482379
918,134,VGP845,T,18:15:00,21:16:00,03:01:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002528615681915275,0.9997471384318085,0.9997471384318085
919,275,SYH090,T,10:42:00,14:19:00,03:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019903881028304228,0.999800961189717,0.999800961189717
