STUDENT_ID,SECTION,LOCATION,DAYS,START_TIME,END_TIME
1117,120,VGP845,TH,17:07:00,19:41:00
1117,232,YAN039,HMF,06:07:00,09:07:00
1118,129,LEZ228,MWF,11:45:00,13:42:00
1118,29,FRF846,TF,08:03:00,11:00:00
1119,75,SYH090,F,16:00:00,18:13:00
1120,385,ICH942,WM,06:36:00,08:00:00
1120,0,TVN387,TW,18:18:00,20:40:00
1120,238,TVN387,MH,18:07:00,20:33:00
1121,360,ICH942,FMT,16:39:00,19:32:00
1122,299,YAN039,FMT,18:34:00,20:36:00
1123,247,QDJ389,W,17:50:00,21:24:00
1123,180,YAN039,HMT,17:31:00,19:55:00
1124,470,ICH942,MWT,09:11:00,11:52:00
1124,138,LTG028,MH,13:39:00,15:00:00
1125,237,SYH090,FW,18:55:00,22:10:00
1125,42,ICH942,FT,13:13:00,14:14:00
1125,164,UGS416,H,09:31:00,11:42:00
1126,265,SYH090,FT,17:07:00,20:13:00
1127,263,TVN387,H,08:24:00,11:17:00
1128,165,VGP845,FM,15:45:00,18:43:00
1128,245,UGS416,FH,19:25:00,21:17:00
1129,294,LTG028,HF,16:14:00,19:43:00
1130,352,LEZ228,TF,11:55:00,14:11:00
1130,12,LEZ228,HW,11:33:00,12:48:00
1130,239,LTG028,H,17:44:00,21:24:00
1131,322,FRF846,WT,16:43:00,20:09:00
1132,173,VGP845,HT,16:51:00,19:12:00
1132,80,YAN039,THF,20:56:00,22:47:00
1133,166,LTG028,WFM,17:56:00,19:52:00
1133,17,FRF846,FW,20:21:00,21:55:00
1133,221,YAN039,F,13:48:00,15:32:00
1134,128,VGP845,M,17:16:00,19:21:00
1134,64,LEZ228,F,07:48:00,10:17:00
1135,407,VGP845,FTH,12:25:00,14:23:00
1136,236,QDJ389,FTM,06:47:00,08:10:00
1136,149,SYH090,WTM,08:35:00,09:40:00
1136,131,YAN039,WHT,17:17:00,21:10:00
1137,473,SYH090,FM,15:06:00,16:29:00
1137,418,VGP845,WF,13:58:00,15:44:00
1137,130,UGS416,H,08:46:00,12:10:00
1138,9,QDJ389,M,11:08:00,12:15:00
1138,322,FRF846,WT,16:43:00,20:09:00
1138,32,QDJ389,HF,18:46:00,20:05:00
1139,417,SYH090,T,21:17:00,22:22:00
1139,263,TVN387,H,08:24:00,11:17:00
1139,43,VGP845,M,07:41:00,08:42:00
1140,413,TVN387,WMF,20:14:00,21:56:00
1140,3,UGS416,TMH,13:09:00,16:07:00
1141,236,QDJ389,FTM,06:47:00,08:10:00
1141,234,FRF846,H,16:19:00,18:29:00
1141,344,LEZ228,HF,18:50:00,21:09:00
1142,461,VGP845,FHW,08:40:00,10:20:00
1143,61,UGS416,HW,13:17:00,14:55:00
1143,192,VGP845,T,11:55:00,15:36:00
1144,59,LEZ228,FW,06:38:00,10:36:00
1144,163,UGS416,HF,20:09:00,22:35:00
1144,315,QDJ389,MH,15:04:00,17:38:00
1145,14,LEZ228,HFM,19:50:00,22:31:00
1145,52,SYH090,F,18:11:00,19:15:00
1146,190,YAN039,TF,16:38:00,19:26:00
1147,307,YAN039,TMF,11:10:00,13:26:00
1147,463,QDJ389,HT,14:48:00,16:12:00
1148,242,FRF846,W,15:39:00,19:34:00
1148,69,VGP845,F,09:19:00,12:45:00
1148,414,QDJ389,MTF,19:33:00,22:48:00
1149,474,TVN387,MWF,14:10:00,18:01:00
1149,452,LTG028,M,11:00:00,13:58:00
1149,115,YAN039,WFT,15:27:00,17:02:00
1150,35,LTG028,TH,08:02:00,10:32:00
1150,150,LTG028,M,09:08:00,11:08:00
1150,48,LTG028,FHM,17:40:00,21:35:00
1151,408,ICH942,T,17:31:00,20:27:00
1151,287,YAN039,WTF,16:19:00,19:57:00
1152,342,UGS416,MFT,15:59:00,17:08:00
1152,286,YAN039,HT,07:57:00,09:01:00
1153,105,LEZ228,MFT,12:34:00,13:44:00
1153,266,YAN039,TM,07:21:00,11:04:00
1153,253,QDJ389,HWF,10:49:00,14:08:00
1154,247,QDJ389,W,17:50:00,21:24:00
1154,5,SYH090,FM,19:17:00,21:18:00
1155,315,QDJ389,MH,15:04:00,17:38:00
1155,124,LTG028,HW,16:07:00,19:43:00
1155,440,UGS416,W,16:29:00,19:24:00
1156,235,TVN387,HFM,07:08:00,08:31:00
1156,276,YAN039,F,10:44:00,13:46:00
1156,107,SYH090,WTH,06:07:00,07:17:00
1157,83,QDJ389,F,19:57:00,21:16:00
1158,328,LTG028,FM,13:24:00,15:26:00
1158,415,LEZ228,FT,08:07:00,10:10:00
1159,281,VGP845,W,15:16:00,18:52:00
1159,450,LTG028,MHW,09:22:00,11:23:00
1160,159,ICH942,M,14:09:00,17:46:00
1161,171,QDJ389,WTM,13:01:00,15:01:00
1161,375,LTG028,H,08:05:00,09:48:00
1161,0,TVN387,TW,18:18:00,20:40:00
1162,276,YAN039,F,10:44:00,13:46:00
1163,241,SYH090,M,17:15:00,20:10:00
1163,483,VGP845,FW,17:22:00,18:53:00
1163,379,LEZ228,TWM,13:06:00,15:34:00
1164,496,VGP845,M,15:32:00,19:05:00
1165,434,QDJ389,HFW,20:46:00,22:52:00
1166,393,UGS416,W,11:26:00,15:24:00
1166,360,ICH942,FMT,16:39:00,19:32:00
1167,276,YAN039,F,10:44:00,13:46:00
1167,164,UGS416,H,09:31:00,11:42:00
1168,389,SYH090,T,15:15:00,18:03:00
1169,59,LEZ228,FW,06:38:00,10:36:00
1169,47,LTG028,FW,12:28:00,15:37:00
1170,104,LTG028,WF,14:32:00,15:37:00
1170,397,VGP845,TH,18:00:00,21:21:00
1170,43,VGP845,M,07:41:00,08:42:00
1171,478,SYH090,FMW,19:19:00,21:38:00
1172,174,UGS416,F,06:51:00,10:01:00
1172,187,FRF846,W,10:12:00,12:19:00
1173,167,VGP845,W,14:44:00,16:26:00
1174,438,QDJ389,TM,06:58:00,08:30:00
1174,193,QDJ389,TW,20:03:00,22:42:00
1174,69,VGP845,F,09:19:00,12:45:00
1175,300,VGP845,HF,15:46:00,19:07:00
1175,379,LEZ228,TWM,13:06:00,15:34:00
1175,100,VGP845,MWT,14:39:00,17:46:00
1176,446,ICH942,FT,13:06:00,15:38:00
1176,39,VGP845,H,07:59:00,10:09:00
1177,244,LEZ228,FHM,09:09:00,10:19:00
1177,215,YAN039,FW,20:02:00,22:58:00
1178,204,QDJ389,WF,12:07:00,14:43:00
1179,134,VGP845,T,18:15:00,21:16:00
1180,112,QDJ389,TMF,09:15:00,12:24:00
1180,121,UGS416,FWT,20:08:00,21:25:00
1181,56,LEZ228,MWH,09:14:00,10:40:00
1181,421,VGP845,WF,07:47:00,09:17:00
1182,446,ICH942,FT,13:06:00,15:38:00
1182,12,LEZ228,HW,11:33:00,12:48:00
1182,334,YAN039,TFH,11:38:00,13:05:00
1183,99,QDJ389,TW,10:49:00,14:19:00
1183,54,LEZ228,M,09:55:00,13:25:00
1183,399,QDJ389,WTH,13:25:00,16:05:00
1184,154,FRF846,TWM,12:14:00,14:00:00
1184,74,UGS416,MTH,19:16:00,20:22:00
1185,153,LEZ228,FWH,12:29:00,14:18:00
1185,20,UGS416,HW,20:06:00,22:09:00
1185,185,LTG028,H,14:06:00,15:41:00
1186,109,TVN387,WF,19:53:00,21:34:00
1187,354,SYH090,FTM,11:53:00,13:09:00
1188,327,VGP845,M,06:44:00,09:59:00
1189,420,SYH090,W,06:10:00,07:29:00
1189,329,QDJ389,TMF,16:04:00,18:26:00
1190,231,UGS416,H,16:53:00,20:29:00
1191,140,FRF846,HT,16:01:00,18:09:00
1191,18,LEZ228,W,07:20:00,08:57:00
1192,203,VGP845,FT,10:59:00,14:26:00
1193,109,TVN387,WF,19:53:00,21:34:00
1193,368,UGS416,TW,18:50:00,21:15:00
1194,260,VGP845,FT,11:51:00,13:33:00
1194,357,UGS416,FW,17:51:00,21:45:00
1194,3,UGS416,TMH,13:09:00,16:07:00
1195,486,LEZ228,HFW,11:59:00,13:54:00
1195,191,LEZ228,W,12:03:00,14:44:00
1195,336,QDJ389,WT,12:46:00,16:02:00
1196,425,LTG028,FM,07:33:00,11:12:00
1197,464,SYH090,F,15:38:00,17:41:00
1198,240,YAN039,WTH,09:36:00,11:55:00
1198,331,VGP845,H,20:14:00,21:30:00
1198,389,SYH090,T,15:15:00,18:03:00
1199,135,QDJ389,HM,06:45:00,09:28:00
1199,173,VGP845,HT,16:51:00,19:12:00
1200,250,QDJ389,M,07:36:00,09:38:00
1200,114,YAN039,MHT,11:56:00,15:54:00
1201,10,ICH942,H,19:03:00,22:18:00
1202,240,YAN039,WTH,09:36:00,11:55:00
1203,410,QDJ389,M,10:23:00,12:49:00
1203,104,LTG028,WF,14:32:00,15:37:00
1203,165,VGP845,FM,15:45:00,18:43:00
1204,243,YAN039,MFT,14:32:00,16:13:00
1205,200,LTG028,FWM,16:17:00,18:11:00
1205,492,VGP845,WTM,07:50:00,10:00:00
1205,338,LTG028,F,08:57:00,11:42:00
1206,228,LEZ228,TF,18:46:00,22:42:00
1206,256,VGP845,M,18:11:00,20:09:00
1206,348,VGP845,TFM,18:24:00,21:23:00
1207,482,YAN039,H,17:39:00,19:31:00
1208,481,UGS416,THW,18:24:00,22:14:00
1209,470,ICH942,MWT,09:11:00,11:52:00
1209,30,YAN039,T,07:20:00,09:35:00
1209,469,LEZ228,W,10:26:00,12:21:00
1210,432,UGS416,TW,09:27:00,10:55:00
1211,130,UGS416,H,08:46:00,12:10:00
1211,480,VGP845,FTM,06:56:00,10:18:00
1212,387,QDJ389,MT,12:16:00,13:39:00
1212,456,SYH090,WFT,18:00:00,20:43:00
1212,124,LTG028,HW,16:07:00,19:43:00
1213,227,TVN387,HF,15:44:00,18:45:00
1213,263,TVN387,H,08:24:00,11:17:00
1214,333,LEZ228,TMH,14:04:00,15:20:00
1215,156,TVN387,HW,07:05:00,09:56:00
1216,93,YAN039,TF,18:08:00,19:59:00
1216,188,VGP845,W,20:55:00,22:18:00
1216,449,LEZ228,TH,07:07:00,10:32:00
1217,49,FRF846,HTM,09:23:00,12:33:00
1217,261,VGP845,WHF,07:07:00,09:42:00
1217,497,SYH090,FTM,09:46:00,11:34:00
1218,281,VGP845,W,15:16:00,18:52:00
1218,309,VGP845,F,15:27:00,17:56:00
1219,253,QDJ389,HWF,10:49:00,14:08:00
1219,166,LTG028,WFM,17:56:00,19:52:00
1220,94,YAN039,MWF,09:18:00,10:31:00
1220,299,YAN039,FMT,18:34:00,20:36:00
1221,421,VGP845,WF,07:47:00,09:17:00
1221,287,YAN039,WTF,16:19:00,19:57:00
1222,453,FRF846,TW,06:56:00,10:04:00
1222,253,QDJ389,HWF,10:49:00,14:08:00
1223,484,UGS416,H,15:45:00,19:36:00
1224,192,VGP845,T,11:55:00,15:36:00
1225,265,SYH090,FT,17:07:00,20:13:00
1226,149,SYH090,WTM,08:35:00,09:40:00
1226,86,YAN039,MW,16:48:00,20:21:00
1226,237,SYH090,FW,18:55:00,22:10:00
1227,100,VGP845,MWT,14:39:00,17:46:00
1227,105,LEZ228,MFT,12:34:00,13:44:00
1228,153,LEZ228,FWH,12:29:00,14:18:00
1229,424,ICH942,FT,18:50:00,21:09:00
1229,111,VGP845,HM,14:48:00,18:28:00
1230,181,TVN387,M,11:55:00,15:37:00
1230,388,SYH090,MF,20:34:00,21:50:00
1231,278,UGS416,T,13:11:00,15:10:00
1232,319,LTG028,M,09:49:00,12:18:00
1232,80,YAN039,THF,20:56:00,22:47:00
1232,423,LEZ228,H,06:31:00,09:36:00
1233,436,YAN039,W,14:26:00,16:08:00
1233,178,ICH942,T,10:29:00,11:31:00
1233,267,LEZ228,W,18:52:00,21:35:00
1234,204,QDJ389,WF,12:07:00,14:43:00
1234,46,QDJ389,MWF,16:57:00,19:19:00
1235,367,ICH942,TWF,10:48:00,12:08:00
1236,15,QDJ389,TM,14:08:00,18:04:00
1236,364,UGS416,TMF,18:00:00,19:47:00
1236,276,YAN039,F,10:44:00,13:46:00
1237,58,SYH090,H,14:29:00,17:07:00
1237,49,FRF846,HTM,09:23:00,12:33:00
1238,59,LEZ228,FW,06:38:00,10:36:00
1238,26,SYH090,FH,10:06:00,13:19:00
1238,99,QDJ389,TW,10:49:00,14:19:00
1239,408,ICH942,T,17:31:00,20:27:00
1240,303,VGP845,TH,06:43:00,10:26:00
1240,490,UGS416,TF,07:45:00,11:39:00
1241,407,VGP845,FTH,12:25:00,14:23:00
1241,182,SYH090,M,08:02:00,09:13:00
1241,140,FRF846,HT,16:01:00,18:09:00
1242,13,LTG028,TF,11:23:00,13:45:00
1243,98,LEZ228,H,09:04:00,12:31:00
1244,407,VGP845,FTH,12:25:00,14:23:00
1244,492,VGP845,WTM,07:50:00,10:00:00
1245,432,UGS416,TW,09:27:00,10:55:00
1245,128,VGP845,M,17:16:00,19:21:00
1246,225,ICH942,MWT,13:53:00,17:38:00
1246,475,TVN387,H,08:01:00,10:45:00
1247,345,FRF846,HM,17:43:00,18:44:00
1247,98,LEZ228,H,09:04:00,12:31:00
1248,48,LTG028,FHM,17:40:00,21:35:00
1248,171,QDJ389,WTM,13:01:00,15:01:00
1249,292,LTG028,H,14:33:00,18:06:00
1249,396,ICH942,M,06:58:00,08:53:00
1249,209,UGS416,WF,13:32:00,16:20:00
1250,162,TVN387,H,19:14:00,22:54:00
1250,76,LEZ228,F,08:00:00,10:39:00
1251,175,LTG028,M,10:51:00,14:46:00
1251,140,FRF846,HT,16:01:00,18:09:00
1251,273,VGP845,H,17:17:00,19:26:00
1252,50,UGS416,FHT,14:11:00,17:50:00
1253,296,LEZ228,FWM,07:41:00,10:15:00
1253,372,VGP845,M,08:24:00,09:51:00
1254,119,UGS416,F,10:55:00,14:31:00
1255,171,QDJ389,WTM,13:01:00,15:01:00
1255,39,VGP845,H,07:59:00,10:09:00
1256,494,LEZ228,T,13:52:00,17:49:00
1256,26,SYH090,FH,10:06:00,13:19:00
1257,415,LEZ228,FT,08:07:00,10:10:00
1258,403,LTG028,HM,12:40:00,14:37:00
1258,294,LTG028,HF,16:14:00,19:43:00
1258,471,FRF846,WHT,08:43:00,12:29:00
1259,159,ICH942,M,14:09:00,17:46:00
1259,307,YAN039,TMF,11:10:00,13:26:00
1259,237,SYH090,FW,18:55:00,22:10:00
1260,139,LEZ228,FWH,07:53:00,09:51:00
1260,17,FRF846,FW,20:21:00,21:55:00
1260,430,FRF846,H,10:06:00,12:10:00
1261,331,VGP845,H,20:14:00,21:30:00
1262,27,QDJ389,T,18:55:00,20:51:00
1262,171,QDJ389,WTM,13:01:00,15:01:00
1262,177,LEZ228,FM,18:48:00,21:02:00
1263,71,QDJ389,HM,09:57:00,11:43:00
1263,216,FRF846,HW,14:59:00,16:35:00
1263,147,UGS416,FWM,18:37:00,21:19:00
1264,338,LTG028,F,08:57:00,11:42:00
1264,455,QDJ389,W,17:14:00,19:14:00
1264,51,LEZ228,HF,12:37:00,13:52:00
1265,238,TVN387,MH,18:07:00,20:33:00
1265,293,YAN039,H,08:26:00,09:31:00
1265,144,ICH942,W,11:28:00,14:04:00
1266,430,FRF846,H,10:06:00,12:10:00
1266,128,VGP845,M,17:16:00,19:21:00
1266,146,QDJ389,FW,11:29:00,13:11:00
1267,71,QDJ389,HM,09:57:00,11:43:00
1267,63,VGP845,WMH,14:21:00,16:51:00
1268,390,UGS416,FW,10:10:00,13:44:00
1269,134,VGP845,T,18:15:00,21:16:00
1270,41,YAN039,MF,07:16:00,09:41:00
1271,207,LEZ228,FM,18:10:00,20:10:00
1271,326,VGP845,TFW,09:04:00,10:41:00
1271,359,LEZ228,WFH,07:09:00,08:26:00
1272,13,LTG028,TF,11:23:00,13:45:00
1272,210,UGS416,F,15:48:00,18:47:00
1272,380,SYH090,TFW,11:25:00,15:09:00
1273,15,QDJ389,TM,14:08:00,18:04:00
1274,333,LEZ228,TMH,14:04:00,15:20:00
1274,461,VGP845,FHW,08:40:00,10:20:00
1274,350,UGS416,FWT,17:26:00,18:34:00
1275,41,YAN039,MF,07:16:00,09:41:00
1275,483,VGP845,FW,17:22:00,18:53:00
1275,268,VGP845,MHT,10:22:00,12:58:00
1276,172,VGP845,H,10:18:00,13:31:00
1276,477,VGP845,TW,06:43:00,08:21:00
1277,387,QDJ389,MT,12:16:00,13:39:00
1277,254,TVN387,HM,08:31:00,12:03:00
1277,223,FRF846,MHT,17:05:00,18:32:00
1278,52,SYH090,F,18:11:00,19:15:00
1278,151,YAN039,WFT,06:06:00,08:47:00
1279,375,LTG028,H,08:05:00,09:48:00
1280,317,YAN039,TH,07:17:00,08:45:00
1280,297,QDJ389,TW,07:10:00,09:39:00
1280,180,YAN039,HMT,17:31:00,19:55:00
1281,100,VGP845,MWT,14:39:00,17:46:00
1281,33,QDJ389,HT,19:55:00,21:30:00
1282,303,VGP845,TH,06:43:00,10:26:00
1283,104,LTG028,WF,14:32:00,15:37:00
1284,28,YAN039,WH,15:29:00,16:58:00
1284,443,UGS416,HW,11:59:00,15:08:00
1285,128,VGP845,M,17:16:00,19:21:00
1286,24,YAN039,HWM,18:01:00,19:48:00
1287,355,UGS416,TF,08:53:00,10:54:00
1288,461,VGP845,FHW,08:40:00,10:20:00
1288,57,UGS416,FT,10:07:00,13:52:00
1288,260,VGP845,FT,11:51:00,13:33:00
1289,408,ICH942,T,17:31:00,20:27:00
1289,215,YAN039,FW,20:02:00,22:58:00
1289,220,ICH942,F,08:34:00,09:36:00
1290,206,UGS416,HFM,08:28:00,12:11:00
1290,331,VGP845,H,20:14:00,21:30:00
1290,318,LTG028,MH,15:56:00,17:23:00
1291,410,QDJ389,M,10:23:00,12:49:00
1291,196,UGS416,TM,10:01:00,13:34:00
1291,269,QDJ389,HM,16:01:00,18:10:00
1292,287,YAN039,WTF,16:19:00,19:57:00
1292,278,UGS416,T,13:11:00,15:10:00
1293,423,LEZ228,H,06:31:00,09:36:00
1293,108,LTG028,HWM,08:38:00,11:08:00
1294,469,LEZ228,W,10:26:00,12:21:00
1294,334,YAN039,TFH,11:38:00,13:05:00
1295,485,QDJ389,FH,20:10:00,22:37:00
1295,218,TVN387,W,14:59:00,16:42:00
1295,329,QDJ389,TMF,16:04:00,18:26:00
1296,472,LEZ228,W,17:42:00,20:30:00
1296,176,LTG028,M,08:10:00,09:22:00
1297,384,UGS416,FW,07:20:00,09:34:00
1297,477,VGP845,TW,06:43:00,08:21:00
1297,74,UGS416,MTH,19:16:00,20:22:00
1298,245,UGS416,FH,19:25:00,21:17:00
1298,60,TVN387,M,14:13:00,17:17:00
1299,490,UGS416,TF,07:45:00,11:39:00
1299,74,UGS416,MTH,19:16:00,20:22:00
1299,26,SYH090,FH,10:06:00,13:19:00
1300,364,UGS416,TMF,18:00:00,19:47:00
1301,122,ICH942,W,16:56:00,20:47:00
1301,487,YAN039,H,18:06:00,21:20:00
1301,397,VGP845,TH,18:00:00,21:21:00
1302,58,SYH090,H,14:29:00,17:07:00
1303,269,QDJ389,HM,16:01:00,18:10:00
1304,324,TVN387,HMW,06:20:00,09:39:00
1304,158,VGP845,HFW,11:14:00,12:14:00
1305,13,LTG028,TF,11:23:00,13:45:00
1305,99,QDJ389,TW,10:49:00,14:19:00
1306,89,QDJ389,WMT,14:14:00,17:55:00
1306,497,SYH090,FTM,09:46:00,11:34:00
1307,369,ICH942,WF,08:59:00,10:55:00
1308,339,FRF846,MWH,10:03:00,12:19:00
1309,179,YAN039,WH,20:22:00,22:55:00
1310,136,SYH090,WM,16:05:00,19:26:00
1310,302,YAN039,WM,17:10:00,20:58:00
1311,198,ICH942,F,07:18:00,09:33:00
1311,203,VGP845,FT,10:59:00,14:26:00
1312,411,SYH090,WMT,15:49:00,17:24:00
1312,246,LEZ228,WTM,13:06:00,14:55:00
1313,238,TVN387,MH,18:07:00,20:33:00
1313,416,YAN039,HT,08:31:00,09:51:00
1314,95,TVN387,MFW,08:59:00,11:07:00
1314,99,QDJ389,TW,10:49:00,14:19:00
1314,194,ICH942,WM,11:18:00,14:10:00
1315,114,YAN039,MHT,11:56:00,15:54:00
1315,59,LEZ228,FW,06:38:00,10:36:00
1316,81,UGS416,FTH,10:58:00,13:59:00
1317,295,QDJ389,T,14:35:00,17:16:00
1318,339,FRF846,MWH,10:03:00,12:19:00
1318,192,VGP845,T,11:55:00,15:36:00
1319,124,LTG028,HW,16:07:00,19:43:00
1319,196,UGS416,TM,10:01:00,13:34:00
1319,333,LEZ228,TMH,14:04:00,15:20:00
1320,218,TVN387,W,14:59:00,16:42:00
1320,268,VGP845,MHT,10:22:00,12:58:00
1321,247,QDJ389,W,17:50:00,21:24:00
1321,14,LEZ228,HFM,19:50:00,22:31:00
1322,309,VGP845,F,15:27:00,17:56:00
1323,307,YAN039,TMF,11:10:00,13:26:00
1323,412,SYH090,W,19:30:00,20:39:00
1324,0,TVN387,TW,18:18:00,20:40:00
1325,494,LEZ228,T,13:52:00,17:49:00
1326,57,UGS416,FT,10:07:00,13:52:00
1327,389,SYH090,T,15:15:00,18:03:00
1328,472,LEZ228,W,17:42:00,20:30:00
1329,43,VGP845,M,07:41:00,08:42:00
1330,283,YAN039,MTH,10:45:00,14:06:00
1330,165,VGP845,FM,15:45:00,18:43:00
1330,346,UGS416,THF,14:41:00,16:27:00
1331,498,VGP845,HT,12:37:00,14:05:00
1331,179,YAN039,WH,20:22:00,22:55:00
1332,294,LTG028,HF,16:14:00,19:43:00
1332,319,LTG028,M,09:49:00,12:18:00
1332,88,YAN039,THF,11:30:00,12:42:00
1333,402,LEZ228,HT,13:48:00,16:49:00
1333,438,QDJ389,TM,06:58:00,08:30:00
1333,125,SYH090,H,07:58:00,09:48:00
1334,209,UGS416,WF,13:32:00,16:20:00
1334,474,TVN387,MWF,14:10:00,18:01:00
1335,358,VGP845,W,11:45:00,15:44:00
1335,238,TVN387,MH,18:07:00,20:33:00
1335,22,ICH942,WMH,12:45:00,15:57:00
1336,311,UGS416,HTW,16:51:00,20:05:00
1336,82,VGP845,HT,09:58:00,12:20:00
1336,376,ICH942,WM,20:35:00,22:46:00
1337,475,TVN387,H,08:01:00,10:45:00
1337,498,VGP845,HT,12:37:00,14:05:00
1337,89,QDJ389,WMT,14:14:00,17:55:00
1338,260,VGP845,FT,11:51:00,13:33:00
1339,414,QDJ389,MTF,19:33:00,22:48:00
1340,441,LEZ228,TMH,14:59:00,17:29:00
1340,15,QDJ389,TM,14:08:00,18:04:00
1341,361,LTG028,M,19:35:00,22:05:00
1342,468,LEZ228,W,09:41:00,11:39:00
1343,288,LTG028,MF,17:47:00,21:42:00
1343,93,YAN039,TF,18:08:00,19:59:00
1343,215,YAN039,FW,20:02:00,22:58:00
1344,371,UGS416,T,08:21:00,12:00:00
1345,289,QDJ389,M,06:40:00,09:35:00
1346,133,VGP845,WHT,10:35:00,12:50:00
1346,441,LEZ228,TMH,14:59:00,17:29:00
1347,52,SYH090,F,18:11:00,19:15:00
1347,16,ICH942,T,17:20:00,18:34:00
1348,246,LEZ228,WTM,13:06:00,14:55:00
1348,373,LEZ228,MF,08:55:00,11:05:00
1348,328,LTG028,FM,13:24:00,15:26:00
1349,9,QDJ389,M,11:08:00,12:15:00
1350,20,UGS416,HW,20:06:00,22:09:00
1351,305,FRF846,THM,16:10:00,19:02:00
1352,58,SYH090,H,14:29:00,17:07:00
1352,364,UGS416,TMF,18:00:00,19:47:00
1352,292,LTG028,H,14:33:00,18:06:00
1353,203,VGP845,FT,10:59:00,14:26:00
1353,463,QDJ389,HT,14:48:00,16:12:00
1353,335,SYH090,WTF,18:51:00,22:44:00
1354,255,TVN387,M,17:00:00,19:21:00
1354,72,VGP845,FTH,10:09:00,12:24:00
1354,433,VGP845,WMH,16:13:00,18:06:00
1355,429,QDJ389,W,14:30:00,15:56:00
1355,323,UGS416,FTH,17:35:00,20:53:00
1355,423,LEZ228,H,06:31:00,09:36:00
1356,495,VGP845,T,19:39:00,21:40:00
1356,254,TVN387,HM,08:31:00,12:03:00
1357,291,VGP845,F,13:43:00,16:00:00
1358,194,ICH942,WM,11:18:00,14:10:00
1359,55,SYH090,H,21:23:00,22:26:00
1359,295,QDJ389,T,14:35:00,17:16:00
1359,476,UGS416,M,14:59:00,16:05:00
1360,175,LTG028,M,10:51:00,14:46:00
1360,356,QDJ389,TW,10:59:00,14:00:00
1361,342,UGS416,MFT,15:59:00,17:08:00
1361,336,QDJ389,WT,12:46:00,16:02:00
1361,124,LTG028,HW,16:07:00,19:43:00
1362,247,QDJ389,W,17:50:00,21:24:00
1363,173,VGP845,HT,16:51:00,19:12:00
1363,116,LTG028,WF,07:09:00,11:06:00
1363,449,LEZ228,TH,07:07:00,10:32:00
1364,372,VGP845,M,08:24:00,09:51:00
1364,217,QDJ389,HM,06:40:00,07:40:00
1365,418,VGP845,WF,13:58:00,15:44:00
1365,400,LEZ228,TM,19:58:00,21:13:00
1365,425,LTG028,FM,07:33:00,11:12:00
1366,479,QDJ389,T,08:12:00,10:18:00
1366,262,UGS416,WH,18:22:00,21:03:00
1367,209,UGS416,WF,13:32:00,16:20:00
1367,248,YAN039,W,10:07:00,13:51:00
1368,233,YAN039,TFW,14:28:00,15:45:00
1369,306,VGP845,T,09:03:00,10:10:00
1369,393,UGS416,W,11:26:00,15:24:00
1370,404,YAN039,FH,09:48:00,13:36:00
1370,257,TVN387,F,15:33:00,19:21:00
1370,95,TVN387,MFW,08:59:00,11:07:00
1371,383,TVN387,MWH,18:17:00,20:43:00
1372,155,FRF846,WH,09:06:00,11:17:00
1373,476,UGS416,M,14:59:00,16:05:00
1374,312,YAN039,F,12:12:00,14:35:00
1374,464,SYH090,F,15:38:00,17:41:00
1374,412,SYH090,W,19:30:00,20:39:00
1375,76,LEZ228,F,08:00:00,10:39:00
1376,287,YAN039,WTF,16:19:00,19:57:00
1376,230,VGP845,TFW,14:04:00,15:36:00
1376,224,QDJ389,HF,11:54:00,14:24:00
1377,30,YAN039,T,07:20:00,09:35:00
1378,478,SYH090,FMW,19:19:00,21:38:00
1378,44,ICH942,MTW,14:30:00,17:12:00
1378,228,LEZ228,TF,18:46:00,22:42:00
1379,474,TVN387,MWF,14:10:00,18:01:00
1379,427,ICH942,MW,20:39:00,22:06:00
1379,2,VGP845,F,18:14:00,20:44:00
1380,435,SYH090,TM,16:52:00,20:46:00
1380,347,QDJ389,HW,08:29:00,10:50:00
1380,129,LEZ228,MWF,11:45:00,13:42:00
1381,423,LEZ228,H,06:31:00,09:36:00
1382,170,VGP845,FMT,13:03:00,14:44:00
1383,173,VGP845,HT,16:51:00,19:12:00
1384,418,VGP845,WF,13:58:00,15:44:00
1384,215,YAN039,FW,20:02:00,22:58:00
1384,187,FRF846,W,10:12:00,12:19:00
1385,245,UGS416,FH,19:25:00,21:17:00
1386,163,UGS416,HF,20:09:00,22:35:00
1386,85,YAN039,TMH,20:33:00,21:33:00
1386,410,QDJ389,M,10:23:00,12:49:00
1387,485,QDJ389,FH,20:10:00,22:37:00
1387,288,LTG028,MF,17:47:00,21:42:00
1387,339,FRF846,MWH,10:03:00,12:19:00
1388,282,LEZ228,F,12:32:00,13:51:00
1388,280,UGS416,M,06:34:00,08:47:00
1388,116,LTG028,WF,07:09:00,11:06:00
1389,18,LEZ228,W,07:20:00,08:57:00
1389,413,TVN387,WMF,20:14:00,21:56:00
1390,83,QDJ389,F,19:57:00,21:16:00
1391,360,ICH942,FMT,16:39:00,19:32:00
1391,282,LEZ228,F,12:32:00,13:51:00
1391,488,UGS416,T,08:39:00,10:47:00
1392,347,QDJ389,HW,08:29:00,10:50:00
1392,155,FRF846,WH,09:06:00,11:17:00
1392,25,LTG028,MHF,19:20:00,20:55:00
1393,357,UGS416,FW,17:51:00,21:45:00
1394,389,SYH090,T,15:15:00,18:03:00
1394,381,LEZ228,MW,12:24:00,14:00:00
